kepid,koi_disposition,koi_period,koi_depth,koi_duration,koi_prad,koi_steff,koi_srad,koi_kepmag
8559644,CONFIRMED,224.7789355,3487.5,11.1899,7.67,5873.0,1.235,13.492
2851100,FALSE POSITIVE,0.890110752,321.5,0.8774,1.25,4768.0,0.711,15.723
3130300,FALSE POSITIVE,5.76573396,248.0,2.924,7.47,5772.0,4.434,14.313
3240158,CONFIRMED,7.42608123,443.3,3.6379,2.47,6049.0,1.176,14.818
3240158,CONFIRMED,15.9868932,178.5,4.158,1.62,6049.0,1.176,14.818
3228959,FALSE POSITIVE,0.73094589,250.2,4.32,17.12,5901.0,0.848,15.401
3218908,CONFIRMED,18.92537246,640.9,3.9835,13.92,4941.0,4.885,14.604
10341913,FALSE POSITIVE,0.933749106,186.2,4.256,3.22,6215.0,2.188,13.079
10480921,FALSE POSITIVE,2.037440623,118.6,3.442,1.19,6253.0,1.015,14.187
10350571,CONFIRMED,31.5925809,145.1,13.566,1.78,5676.0,1.487,13.29
10350571,CONFIRMED,17.157236,110.4,11.284,1.55,5676.0,1.487,13.29
3749365,CONFIRMED,1.97376085,30222.4,1.82542,8.78,3807.0,0.503,15.715
11673674,FALSE POSITIVE,4.618767792,4399.1,5.9957,7.48,6013.0,1.033,13.652
3632418,CONFIRMED,2.785821236,68.9,3.5599,1.69,6202.0,1.733,8.224
3441784,FALSE POSITIVE,52.56901867,26900.0,6.7507,78.54,7240.0,1.717,9.729
5820218,FALSE POSITIVE,3.411758679,570.6,3.158,14.71,3995.0,0.561,15.258
5876368,FALSE POSITIVE,0.525426427,324.6,1.0801,1.45,5791.0,0.802,14.797
5809890,CONFIRMED,1.269091415,340.9,1.4647,1.41,5041.0,0.766,13.999
5809890,CONFIRMED,2.853133997,277.1,1.465,1.36,5041.0,0.766,13.999
6131236,CONFIRMED,6.79685353,393.1,3.1702,2.01,6061.0,0.97,15.391
9048161,FALSE POSITIVE,8.667822346,2121.9,4.9658,67.37,6266.0,1.889,13.03
3218908,CONFIRMED,1.475323222,154.9,2.3155,5.88,4941.0,4.885,14.604
3218908,CONFIRMED,4.15246118,223.4,2.5755,7.62,4941.0,4.885,14.604
3235672,FALSE POSITIVE,6.7210783,0.0,7.46,0.0,0.0,0.0,14.792
2837111,CONFIRMED,8.7348852,270.7,4.49,1.59,5982.0,0.96,14.794
3120276,FALSE POSITIVE,10.26547688,399.6,3.733,1.81,5699.0,0.853,15.212
3547091,FALSE POSITIVE,3.305577989,17971.0,2.5903,25.89,5534.0,0.707,15.537
3869825,FALSE POSITIVE,4.800653901,15304.4,9.0419,16.91,6715.0,1.241,13.32
3655332,FALSE POSITIVE,15.06649901,36348.0,5.9885,56.44,5751.0,1.626,13.855
4042026,FALSE POSITIVE,34.82008158,18847.8,11.1711,11.36,5114.0,0.784,15.187
3344419,FALSE POSITIVE,0.651784374,2779.3,2.0141,33.65,5555.0,1.061,14.997
11192141,FALSE POSITIVE,1.353771892,1349.1,7.012,430.99,4283.0,15.76,10.523
11494130,FALSE POSITIVE,18.95491633,867.5,24.249,71.39,6362.0,2.534,10.988
5648449,FALSE POSITIVE,4.348866254,625.6,3.2797,2436.69,3598.0,101.451,10.68
12167361,FALSE POSITIVE,47.93094546,2144.4,2.6897,68.02,8214.0,1.938,10.376
8607720,FALSE POSITIVE,3.99751422,32.8,3.686,2.98,5066.0,5.324,10.733
1433962,FALSE POSITIVE,1.592633181,633.1,5.5605,1.56,4506.0,0.651,15.47
9032900,CONFIRMED,67.5923754,4158.1,12.249,12.1,6038.0,1.744,13.675
5956342,CONFIRMED,17.02902786,568.9,4.645,2.54,5839.0,1.067,15.381
5956342,CONFIRMED,6.84619236,246.8,3.529,1.67,5839.0,1.067,15.381
5956342,CONFIRMED,67.8321638,507.8,7.358,2.39,5839.0,1.067,15.381
5956342,CONFIRMED,43.1312147,447.8,3.198,2.39,5839.0,1.067,15.381
5956656,CONFIRMED,1.224866441,196.0,1.7086,1.54,5553.0,1.107,15.376
3109930,CONFIRMED,37.8102649,570.3,8.733,2.33,6085.0,0.973,14.633
2854914,CONFIRMED,25.93406406,414.5,4.6142,2.48,5952.0,1.225,13.703
2854914,CONFIRMED,83.4463485,503.0,6.536,2.73,5952.0,1.225,13.703
3337425,FALSE POSITIVE,7.04710032,400.9,2.926,25.2,5766.0,1.068,14.928
3116412,CONFIRMED,12.99204853,270.6,6.0175,2.03,5765.0,1.242,13.974
3865567,FALSE POSITIVE,11.11620211,4843.9,4.211,8.96,6122.0,0.996,15.38
3544689,FALSE POSITIVE,1.922861499,1916.2,3.5734,5.09,5778.0,0.911,14.942
4037164,FALSE POSITIVE,0.635445336,2547.4,1.8592,19.0,3920.0,0.55,15.432
3443790,FALSE POSITIVE,1.665784138,2006.2,1.8946,97.27,6261.0,2.789,11.84
3966912,FALSE POSITIVE,55.6639167,3414.4,23.546,34.14,5587.0,0.853,15.593
8394721,CONFIRMED,52.09081627,2894.1,8.6388,7.14,6198.0,1.324,13.914
11607193,FALSE POSITIVE,7.1548608,780.4,7.694,7.41,7443.0,1.739,12.616
1161345,CONFIRMED,4.28746668,790.1,1.5693,2.29,5296.0,0.815,11.631
10227501,FALSE POSITIVE,2.002779769,260.5,2.231,1.42,5346.0,0.892,14.606
2854698,CONFIRMED,8.18739443,517.6,3.0472,1.92,5251.0,0.849,14.138
2854698,CONFIRMED,76.0498163,445.9,7.158,1.75,5251.0,0.849,14.138
8559644,CONFIRMED,3.341799486,178.2,2.9254,1.67,5873.0,1.235,13.492
6032981,FALSE POSITIVE,3.3226948,78.7,3.568,15.33,5234.0,16.959,11.899
5866099,FALSE POSITIVE,36.97708808,1269.9,4.737,38.6,5589.0,1.239,13.698
5964985,FALSE POSITIVE,1.851409163,232.5,10.232,20.42,7117.0,1.469,13.473
6066416,FALSE POSITIVE,1.303859704,36.7,2.8239,0.98,6802.0,1.521,11.558
1996679,FALSE POSITIVE,145.5624926,2931.6,5.4126,40.15,6148.0,1.095,13.884
2849805,CONFIRMED,3.749105745,182.6,1.9826,1.68,5751.0,0.983,13.333
3114811,CONFIRMED,11.08956602,148.1,6.2877,3.51,6353.0,2.867,12.808
3003992,FALSE POSITIVE,7.24476126,58.0,2.3145,0.65,5370.0,0.874,11.157
3554031,CONFIRMED,8.70798309,1419.6,2.4904,2.01,4362.0,0.554,15.842
3554031,CONFIRMED,4.17634276,531.5,2.335,1.23,4362.0,0.554,15.842
8394721,CONFIRMED,27.40229859,747.5,6.8491,3.63,6198.0,1.324,13.914
7295235,CONFIRMED,3.179267286,200.9,1.0246,1.21,5511.0,0.857,12.55
2302548,CONFIRMED,10.38122447,801.5,2.715,2.18,5095.0,0.78,13.562
2302548,CONFIRMED,24.5709023,764.2,3.587,2.82,5095.0,0.78,13.562
10743597,FALSE POSITIVE,81.221876,9883.0,4.1135,16.59,5619.0,0.874,15.488
10743597,FALSE POSITIVE,0.817026268,1145.5,2.0799,2.92,5619.0,0.874,15.488
9818381,CONFIRMED,3.024092505,7765.0,2.8021,12.14,6063.0,1.358,13.958
6124941,FALSE POSITIVE,5.670155713,536.7,0.9361,5.85,3337.0,0.183,13.783
6060203,CONFIRMED,1.022678654,129.2,1.3712,1.14,5366.0,1.02,14.803
5880320,CONFIRMED,12.10968709,284.7,6.3461,2.98,6021.0,1.458,14.348
5880320,CONFIRMED,4.75796103,124.5,4.66,1.7,6021.0,1.458,14.348
5880320,CONFIRMED,20.4972755,242.9,8.536,2.96,6021.0,1.458,14.348
3003992,FALSE POSITIVE,13.55480534,48.3,2.288,0.62,5370.0,0.874,11.157
6307537,FALSE POSITIVE,29.74454668,66894.0,23.2842,20.06,4889.0,0.788,11.753
6359798,FALSE POSITIVE,14.15402428,61625.1,4.47001,53.25,5850.0,1.037,12.932
6311681,FALSE POSITIVE,0.844786082,2468.5,3.5289,35.27,5705.0,0.915,15.363
6365321,FALSE POSITIVE,0.848483947,1907.4,1.4451,32.11,5941.0,0.936,15.323
6301035,FALSE POSITIVE,11.99097576,2124.3,5.7401,37.47,6110.0,1.072,14.977
3859079,CONFIRMED,53.5292702,1086.1,5.668,2.28,4736.0,0.708,14.887
3557493,FALSE POSITIVE,0.393726813,564.6,2.95,24.17,6277.0,1.031,15.025
4061149,CONFIRMED,2.757584622,563.1,0.9267,1.01,3683.0,0.424,15.597
3444588,CONFIRMED,0.928310036,376.2,1.1899,1.16,4109.0,0.602,15.854
8394721,CONFIRMED,13.48457668,653.5,5.0197,3.39,6198.0,1.324,13.914
3962243,CONFIRMED,31.8841473,910.0,6.122,3.7,5779.0,0.974,15.368
10015516,FALSE POSITIVE,67.69213907,25457.2,51.349,175.98,5355.0,10.703,10.7
10154388,CONFIRMED,12.06222962,300.2,2.0584,1.62,5547.0,0.933,13.581
1432789,CONFIRMED,9.93146307,398.6,5.678,2.41,5782.0,1.22,15.214
1718189,CONFIRMED,21.85362905,355.6,3.439,1.75,5830.0,0.876,14.246
5880320,CONFIRMED,8.19345065,115.4,5.234,1.74,6021.0,1.458,14.348
5130369,FALSE POSITIVE,19.97867,944.3,10.168,6.85,9651.0,1.895,13.849
6037187,CONFIRMED,41.8059544,434.4,6.057,2.02,5907.0,0.973,14.502
6147122,FALSE POSITIVE,15.45158184,85.3,2.406,2.02,7839.0,2.069,11.798
8257407,FALSE POSITIVE,89.698168533,273106.0,5.5418,102.08,6214.0,1.583,13.624
8218274,FALSE POSITIVE,1.187352427,20703.0,4.999,67.35,6424.0,1.489,13.623
3964562,FALSE POSITIVE,3.012476582,1138.5,3.1424,65.25,8601.0,2.031,12.403
5735762,CONFIRMED,4.77800306,473.0,2.7361,1.85,5192.0,0.873,13.04
6292162,FALSE POSITIVE,7.814839231,2010.3,3.0122,5.33,5887.0,0.931,15.452
6307521,FALSE POSITIVE,29.7452499,778.9,22.695,3.6,5334.0,1.004,15.259
6359320,CONFIRMED,5.32667299,611.4,3.4045,2.26,5831.0,0.921,15.808
3848972,FALSE POSITIVE,0.741057213,1996.3,1.05299,26.67,5496.0,0.776,14.489
3860441,FALSE POSITIVE,2.988085455,802.8,3.68,21.81,5497.0,0.809,15.381
3765771,FALSE POSITIVE,2.783883492,903.9,2.4546,67.17,6028.0,2.147,14.216
3557341,FALSE POSITIVE,0.393727296,903.5,3.02,23.05,5628.0,0.808,15.856
3859628,CONFIRMED,8.17242644,864.3,3.902,3.29,5705.0,0.905,15.24
1718189,CONFIRMED,13.0607936,236.6,3.215,1.45,5830.0,0.876,14.246
3858949,FALSE POSITIVE,25.9518461,1058.5,14.581,22.32,5372.0,0.796,14.576
3858824,FALSE POSITIVE,25.9518536,2017.9,14.755,24.6,5198.0,0.742,15.342
2157247,FALSE POSITIVE,5.68628739,5559.7,17.573,4.5,6052.0,0.956,14.378
7601633,FALSE POSITIVE,15.663886949,5144.4,2.4775,27.36,5996.0,2.221,13.439
8242681,FALSE POSITIVE,4.020628573,20901.0,4.4085,16.94,6210.0,1.033,15.472
8246781,FALSE POSITIVE,185.02288222,43546.7,4.87326,49.82,6025.0,1.367,14.685
8264070,FALSE POSITIVE,2.897432135,1223.7,3.1793,14.35,5970.0,2.994,15.036
8222813,CONFIRMED,8.70420525,1074.9,2.9385,2.86,5074.0,0.863,15.07
6359320,CONFIRMED,8.1280933,224.1,3.727,1.39,5831.0,0.921,15.808
6362874,CONFIRMED,0.974868896,197.6,1.6191,1.16,5487.0,0.832,13.507
6272413,CONFIRMED,4.89721006,274.4,1.812,1.48,5093.0,0.847,15.456
8279765,FALSE POSITIVE,2.757794163,39043.0,2.7644,20.05,5747.0,0.891,15.235
8330548,FALSE POSITIVE,1.914158508,7829.2,3.2917,13.63,6289.0,1.118,14.446
3348082,FALSE POSITIVE,3.98216698,381.3,2.396,3.32,5570.0,1.548,15.035
3853673,FALSE POSITIVE,0.643794198,456.7,1.5662,19.51,5958.0,0.83,15.103
3447722,CONFIRMED,16.08832318,597.8,5.731,3.42,6157.0,1.33,15.319
3447722,CONFIRMED,10.30067919,271.8,4.885,2.2,6157.0,1.33,15.319
3447722,CONFIRMED,35.6757453,471.2,7.381,3.02,6157.0,1.33,15.319
1432214,FALSE POSITIVE,161.78832712,87750.0,5.31,36.14,6018.0,1.212,15.661
2165002,CONFIRMED,16.56806842,1331.4,4.2647,2.54,4987.0,0.716,15.391
2165002,CONFIRMED,47.3329299,931.5,2.708,2.18,4987.0,0.716,15.391
2441728,FALSE POSITIVE,0.856895349,82.2,1.3078,0.82,6021.0,0.873,13.098
1871056,CONFIRMED,40.8065333,313.9,13.135,3.71,6207.0,2.097,13.038
8222813,CONFIRMED,2.46697039,308.7,1.6345,1.56,5074.0,0.863,15.07
8240904,CONFIRMED,6.61836309,549.1,3.6813,2.98,5529.0,1.294,15.59
8240904,CONFIRMED,107.7214092,1396.2,8.042,4.75,5529.0,1.294,15.59
8374494,FALSE POSITIVE,5.251916208,10624.3,4.9095,37.15,5542.0,0.872,15.756
5735762,CONFIRMED,9.673958488,952.7,3.2641,2.63,5192.0,0.873,13.04
8414907,FALSE POSITIVE,100.3039228,5450.0,8.702,29.55,5055.0,0.772,15.783
8414907,FALSE POSITIVE,200.61103346,0.0,7.13,0.0,0.0,0.0,15.783
8397446,FALSE POSITIVE,0.986620248,1345.8,3.9722,43.98,6243.0,1.385,15.022
8386035,FALSE POSITIVE,1.63484631,0.0,6.11,0.0,0.0,0.0,12.647
3962243,CONFIRMED,14.12847677,628.7,3.685,2.73,5779.0,0.974,15.368
3962243,CONFIRMED,48.6478543,641.8,5.464,4.14,5779.0,0.974,15.368
3438507,CONFIRMED,8.39842977,340.1,6.344,2.0,6309.0,1.044,15.291
3869014,CONFIRMED,8.63847391,395.9,5.4566,5.99,5684.0,3.046,14.507
1871056,CONFIRMED,140.10765,266.8,18.503,3.42,6207.0,2.097,13.038
1865042,CONFIRMED,3.4815917,135.2,1.8069,1.17,5405.0,1.022,13.615
2438502,FALSE POSITIVE,8.360616221,28066.3,7.5385,40.35,5463.0,2.445,16.209
2309585,FALSE POSITIVE,1.838514968,2721.7,2.7391,4.86,5751.0,0.94,15.373
5780460,CONFIRMED,35.61760233,4634.9,8.4559,5.17,5123.0,0.779,15.703
8244190,FALSE POSITIVE,1.09206833,219.2,1.8596,1.29,5639.0,0.859,14.495
8229696,CONFIRMED,10.12805158,477.4,3.517,1.95,5676.0,0.82,14.743
8262210,FALSE POSITIVE,1.613001111,104.1,2.394,1.25,5580.0,1.205,13.945
10272640,CONFIRMED,3.770551475,12440.0,3.8077,12.05,6322.0,1.075,15.439
10232123,FALSE POSITIVE,1.343767797,4702.6,1.9405,18.66,6324.0,2.312,13.056
10223616,FALSE POSITIVE,29.12436474,6496.0,3.4209,15.25,4457.0,0.481,15.187
8415745,FALSE POSITIVE,31.82814583,4456.8,2.917,35.8,5908.0,0.92,15.582
8378634,FALSE POSITIVE,3.629442796,426.6,5.63,3.28,6506.0,1.217,13.055
8397675,FALSE POSITIVE,0.553261874,1038.1,0.8875,97.36,5679.0,3.142,13.501
8346392,CONFIRMED,5.72812616,643.4,2.0295,1.38,3968.0,0.548,15.95
8288947,CONFIRMED,3.75574267,417.4,2.2911,1.58,5311.0,0.788,15.764
8312852,FALSE POSITIVE,7.44042933,547.3,2.991,2.74,5815.0,0.877,15.24
9480189,CONFIRMED,6.581477136,2318.9,3.0896,4.56,5188.0,0.973,15.471
11974540,CONFIRMED,24.669192732,7382.3,7.03515,77.76,5313.0,9.327,13.224
9480189,CONFIRMED,2.382652873,705.4,1.8888,2.74,5188.0,0.973,15.471
9480189,CONFIRMED,24.66461416,2398.8,2.8579,5.34,5188.0,0.973,15.471
9512687,CONFIRMED,11.51517167,1357.4,2.006,2.9,5177.0,0.798,15.386
8644288,CONFIRMED,7.641567589,2269.7,3.41018,4.91,5356.0,1.055,13.549
5738346,FALSE POSITIVE,30.6113932,3472.0,3.576,19.68,3900.0,0.534,15.97
1725016,CONFIRMED,7.40742502,442.0,3.675,2.01,5922.0,0.961,15.242
1722276,FALSE POSITIVE,569.934135,18904.0,4.1904,38.98,5367.0,2.057,14.645
892772,FALSE POSITIVE,5.09246539,254.0,3.659,1.17,5037.0,0.751,15.162
1027438,FALSE POSITIVE,110.61576622,0.0,5.0,0.0,0.0,0.0,13.62
10268907,FALSE POSITIVE,1.103971357,317.9,0.926,1.37,5409.0,0.746,15.732
5446285,CONFIRMED,10.916108342,1479.0,3.6496,3.93,5575.0,0.932,13.113
10166274,CONFIRMED,3.353732008,1264.7,1.4598,1.65,3789.0,0.46,15.438
10166274,CONFIRMED,6.877446033,1632.3,1.3692,2.05,3789.0,0.46,15.438
10166274,CONFIRMED,28.46464804,1629.8,2.6657,1.87,3789.0,0.46,15.438
10153827,FALSE POSITIVE,0.293630085,2017.7,2.3857,26.35,5665.0,0.843,15.822
5735762,CONFIRMED,42.89645024,555.3,5.6897,2.0,5192.0,0.873,13.04
8302450,FALSE POSITIVE,2.44199803,251.7,2.759,1.44,5970.0,0.796,15.282
8351704,CONFIRMED,7.09712124,369.5,2.1059,0.74,3569.0,0.389,15.649
8299955,FALSE POSITIVE,2.6827683,79.8,2.957,1.19,6180.0,1.223,13.475
9513865,CONFIRMED,3.601465336,777.7,2.2753,2.31,5052.0,0.855,15.733
9595686,FALSE POSITIVE,3.108251172,1867.7,2.5048,4.43,5330.0,0.847,15.361
9605514,CONFIRMED,25.8474958,537.4,5.985,2.4,6297.0,1.031,15.083
9605514,CONFIRMED,40.715561,680.9,6.894,2.7,6297.0,1.031,15.083
9661877,FALSE POSITIVE,20.42720701,1273.0,3.447,4.42,6014.0,0.958,15.163
5728283,FALSE POSITIVE,6.198273591,47302.6,7.53837,19.81,6038.0,0.898,15.67
8127639,FALSE POSITIVE,1.023471798,861.4,2.3499,3.78,5741.0,0.893,15.381
6047498,FALSE POSITIVE,0.51872711,714.1,1.252,19.07,5572.0,0.762,15.348
8125580,CONFIRMED,17.31711739,1473.0,3.1518,2.04,4719.0,0.502,15.759
8158127,CONFIRMED,9.42889884,565.4,4.4481,4.39,5897.0,1.86,14.5
6678383,CONFIRMED,23.66836427,458.3,5.7818,3.06,5755.0,1.361,12.596
10158990,FALSE POSITIVE,1.096583368,308.5,2.1188,1.35,5222.0,0.763,14.867
10141900,CONFIRMED,6.50327035,418.3,2.591,1.67,4999.0,0.843,15.692
10141900,CONFIRMED,4.09667624,302.3,2.19,1.42,4999.0,0.843,15.692
10141900,CONFIRMED,1.196548464,224.6,1.2592,1.25,4999.0,0.843,15.692
8410727,CONFIRMED,11.47609015,182.3,5.046,2.07,6071.0,1.41,13.908
8410727,CONFIRMED,25.2630467,125.5,6.22,1.71,6071.0,1.41,13.908
8349405,FALSE POSITIVE,7.1688266,0.0,1.29,0.0,0.0,0.0,15.602
8278371,CONFIRMED,0.677374687,76.7,1.8361,0.9,5718.0,1.037,13.326
8280511,CONFIRMED,10.43547031,210.2,3.4167,1.22,5528.0,0.853,13.404
8280511,CONFIRMED,7.41084314,124.1,3.245,0.94,5528.0,0.853,13.404
9710326,CONFIRMED,28.59914031,1585.1,3.6567,1.83,3755.0,0.461,15.19
9761882,CONFIRMED,24.58716355,907.5,3.984,2.37,5474.0,0.749,15.598
5297298,FALSE POSITIVE,34.193600311,13714.8,5.41382,21.95,6129.0,1.786,13.325
9766437,CONFIRMED,12.53248222,1145.9,4.0168,3.24,5997.0,0.904,15.485
9775938,CONFIRMED,13.19720694,2141.4,3.4872,4.18,4954.0,0.885,15.223
8644288,CONFIRMED,14.85890852,3269.0,3.5252,5.94,5356.0,1.055,13.549
8158127,CONFIRMED,4.08897299,157.9,3.585,2.36,5897.0,1.86,14.5
8176653,FALSE POSITIVE,2.866680334,712.4,1.1264,2.93,5238.0,0.764,15.028
8174625,CONFIRMED,17.44486016,826.9,4.445,3.24,5568.0,0.966,15.007
8183911,FALSE POSITIVE,8.30697421,158.7,2.76,37.99,5300.0,2.124,13.838
8179973,FALSE POSITIVE,2.49705175,0.0,3.79,0.0,0.0,0.0,10.266
10157458,CONFIRMED,7.33685101,325.8,3.548,1.52,5795.0,0.848,15.302
4649305,FALSE POSITIVE,22.65117451,2250.0,3.6895,7.62,6968.0,1.333,13.682
10148521,FALSE POSITIVE,1.204274435,185.8,1.3362,1.19,5668.0,0.849,14.415
10118816,CONFIRMED,7.71790675,306.8,1.84,0.9,3975.0,0.509,15.233
10122255,CONFIRMED,27.6652847,469.2,6.633,2.21,6036.0,1.017,14.609
3124412,FALSE POSITIVE,0.948950734,2133.0,4.0245,36.87,6307.0,1.133,14.909
3835670,CONFIRMED,14.55730897,956.9,7.7643,4.32,5774.0,1.412,13.397
10287248,FALSE POSITIVE,4.722254104,82670.0,3.451,14.45,3801.0,0.488,13.987
10351767,FALSE POSITIVE,0.635069939,33117.3,2.07171,57.77,6340.0,1.058,14.539
10342041,FALSE POSITIVE,0.933746515,2936.6,6.6522,25.54,5252.0,0.716,14.658
10514770,FALSE POSITIVE,1.872421727,3018.9,1.5261,5.65,5337.0,0.825,15.29
9775938,CONFIRMED,33.6528474,1140.8,3.9616,3.05,4954.0,0.885,15.223
9787239,CONFIRMED,5.90127815,1525.2,2.1979,1.94,3731.0,0.498,15.801
9787239,CONFIRMED,8.75209691,1367.6,2.3742,1.83,3731.0,0.498,15.801
9787239,CONFIRMED,22.78078241,1925.1,3.3002,2.17,3731.0,0.498,15.801
9787239,CONFIRMED,2.896005211,614.1,1.6776,1.23,3731.0,0.498,15.801
9787239,CONFIRMED,0.742957911,843.3,0.6688,1.47,3731.0,0.498,15.801
2309719,FALSE POSITIVE,54.35635067,10510.4,6.4345,38.81,6161.0,1.255,12.899
2558363,FALSE POSITIVE,0.54624855,639.7,2.0543,18.93,5414.0,0.714,15.996
2716853,CONFIRMED,18.82744023,1006.2,4.664,2.7,5687.0,0.86,15.762
2445154,FALSE POSITIVE,8.4120069,819.6,3.923,1.71,4502.0,0.621,15.156
2715135,CONFIRMED,5.747711909,820.1,1.8923,1.86,4252.0,0.632,14.496
8644288,CONFIRMED,3.504691252,315.1,1.9811,2.03,5356.0,1.055,13.549
3113266,FALSE POSITIVE,0.995861402,4993.8,1.1507,26.93,5286.0,0.706,15.577
3247268,CONFIRMED,86.67856052,8244.1,10.1289,9.83,5822.0,1.081,14.696
3247268,CONFIRMED,12.21828097,1843.4,2.6969,5.1,5822.0,1.081,14.696
3232859,FALSE POSITIVE,8.387210055,4952.0,1.6477,72.52,6089.0,1.795,14.01
3098184,FALSE POSITIVE,15.2384539,7019.0,19.292,9.84,6384.0,1.086,15.148
2720309,FALSE POSITIVE,0.413334492,2025.1,2.3808,31.52,5973.0,1.016,14.784
10342065,FALSE POSITIVE,0.93374614,1717.5,6.551,149.71,5438.0,4.319,13.964
10352945,FALSE POSITIVE,6.47179275,402.5,6.788,2.08,6341.0,1.033,15.403
10354039,CONFIRMED,64.617518,2486.6,5.796,5.4,5043.0,0.881,15.332
10330115,CONFIRMED,13.21409607,1154.8,3.5641,2.77,5333.0,0.728,15.987
10426656,CONFIRMED,6.05729966,385.2,3.7419,1.94,5334.0,1.004,14.678
9820483,CONFIRMED,3.584101048,2608.1,2.7316,4.66,5739.0,0.922,15.954
9941662,CONFIRMED,1.763587535,4590.6,3.16877,21.42,9107.0,3.031,9.958
7778437,CONFIRMED,5.014234733,6536.0,4.589,10.63,6490.0,1.307,13.797
9823457,CONFIRMED,8.11528727,834.9,3.211,3.1,5926.0,0.887,15.219
9823457,CONFIRMED,36.9250409,902.0,4.9381,3.01,5926.0,0.887,15.219
2574201,FALSE POSITIVE,37.4783492,1467.9,5.317,10.05,3687.0,0.44,15.501
2166206,FALSE POSITIVE,8.09695764,283.5,3.319,34.0,5949.0,1.707,13.295
2164169,CONFIRMED,32.3122867,677.8,6.569,4.84,5821.0,1.494,14.757
2574338,CONFIRMED,9.22961384,492.1,2.235,2.79,6320.0,1.252,15.399
2584163,CONFIRMED,14.5598556,290.6,5.624,1.64,5959.0,0.966,15.16
4180280,CONFIRMED,4.176254191,1360.1,3.6716,3.07,4957.0,0.776,13.698
3239636,FALSE POSITIVE,0.528755447,408.5,5.714,47.75,6151.0,1.954,14.662
2721030,CONFIRMED,6.10027621,766.6,4.7476,2.59,5957.0,0.937,15.678
3340070,FALSE POSITIVE,10.9110487,401.9,7.033,2.36,5903.0,0.864,15.172
7626506,CONFIRMED,8.408878137,798.9,3.4967,2.28,5551.0,0.812,13.771
10426656,CONFIRMED,10.93725572,421.6,3.0822,2.41,5334.0,1.004,14.678
10426656,CONFIRMED,2.97136658,233.3,2.716,1.52,5334.0,1.004,14.678
10528068,CONFIRMED,158.6850022,898.3,11.5372,3.08,5751.0,1.034,12.783
10468940,CONFIRMED,2.936527336,352.3,1.771,1.92,5359.0,1.002,14.968
9825625,CONFIRMED,7.03902016,529.8,3.8633,2.45,6321.0,1.058,15.067
9875711,CONFIRMED,8.360870704,2039.7,2.7144,3.67,4743.0,0.81,15.223
7661409,FALSE POSITIVE,3.14051153,1444.4,8.2806,31.01,6108.0,0.974,15.246
1026957,CONFIRMED,21.76129812,1300.7,1.243,2.53,4859.0,0.72,12.559
10002261,FALSE POSITIVE,12.713794177,36718.7,2.44093,2.31,2661.0,0.116,13.102
8176650,FALSE POSITIVE,15.801100028,37545.0,6.37505,15.61,5383.0,0.789,15.513
5899544,FALSE POSITIVE,1.739428983,5897.4,2.4894,268.65,5415.0,0.742,15.929
5963222,FALSE POSITIVE,1.217266418,5811.5,3.3208,14.49,6631.0,1.638,13.371
5982353,FALSE POSITIVE,19.563092517,12992.2,6.9547,23.76,6208.0,1.831,11.115
6205468,FALSE POSITIVE,3.7228551,2969.2,12.8164,5.67,5873.0,0.863,15.513
8506766,FALSE POSITIVE,48.93786896,7240.1,6.5868,24.19,7066.0,1.761,13.96
3240706,FALSE POSITIVE,5.48990788,598.9,4.02,23.6,5982.0,0.96,15.03
2853093,CONFIRMED,161.5278347,4653.6,3.6734,8.19,5778.0,1.213,15.435
3228824,FALSE POSITIVE,0.73093905,451.1,2.8437,1.45,4768.0,0.711,15.736
3245969,CONFIRMED,11.39102358,448.6,2.303,1.67,4983.0,0.728,15.681
3231341,CONFIRMED,12.33343853,536.4,6.221,4.12,5896.0,1.24,14.925
6922244,CONFIRMED,3.522498573,9379.3,3.19061,14.83,6225.0,1.451,13.563
10468940,CONFIRMED,8.01500821,363.0,3.0137,2.0,5359.0,1.002,14.968
10341831,FALSE POSITIVE,0.933749941,415.3,6.606,12.93,3682.0,0.48,14.96
10337517,CONFIRMED,7.053934488,511.5,1.7244,2.36,5357.0,0.863,13.916
10337517,CONFIRMED,4.29263699,61.4,2.7,0.68,5357.0,0.863,13.916
10351231,CONFIRMED,7.6746614,503.0,1.9374,2.8,6063.0,1.001,15.44
10485179,FALSE POSITIVE,0.445275074,254.7,2.276,1.21,5346.0,0.725,14.507
8561063,CONFIRMED,1.213770423,1821.0,0.5532,0.78,3292.0,0.148,15.92
8561063,CONFIRMED,0.453287416,1461.5,0.4445,0.76,3292.0,0.148,15.92
8892910,FALSE POSITIVE,10.810132734,6165.2,4.4618,13.95,6211.0,1.284,13.794
8561063,CONFIRMED,1.865114193,1124.8,0.4279,0.66,3292.0,0.148,15.92
10657664,FALSE POSITIVE,3.273699006,6862.8,3.07626,22.36,10816.0,2.493,13.234
3337351,FALSE POSITIVE,7.047103499,71318.0,3.3208,51.86,5730.0,1.035,13.361
6153201,FALSE POSITIVE,0.530300102,3040.0,2.8502,35.73,6184.0,1.038,15.435
5802486,FALSE POSITIVE,1.073917869,1926.6,2.4305,33.01,5962.0,0.959,15.686
5817553,FALSE POSITIVE,4.206096814,1298.1,10.7381,32.66,6306.0,1.076,14.081
5982368,FALSE POSITIVE,19.56313723,5536.0,6.8575,9.73,5766.0,1.077,14.035
